"Format","AiM CSV File"
"Session","Perimeter"
"Vehicle",""
"Racer",""
"Championship",""
"Comment",""
"Date","Saturday, September 27, 2025"
"Time","12:37 PM"
"Sample Rate","20"
"Duration","152.997"
"Segment","Session"
"Beacon Markers","27.321","48.964","68.779","88.397","107.97","127.637","152.997"
"Segment Times","0:27.321","0:21.643","0:19.815","0:19.618","0:19.573","0:19.667","0:25.360"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Predictive Time","Prev Lap Diff","Temp","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Logger Temperature","Internal Batt","RPM","Steering Angle","HeartRate","HBattery","Throttle","BrakePressure","Distance on GPS Speed"
"s","mph"," ","g","g","deg","deg","deg/s","ft","ft","mph","mi","deg","deg"," "," ","°F","g","g","g","deg/s","deg/s","deg/s","°F","V","rpm","deg","bpm","%","%","bar","mi"

"0.000","0.0500","16","0.0000","0.0000","45.0277","158.1461","0.0000","636.9623","0.0377","0.1400","6.2137","42.83805534","-78.68763489","0.0000","0.0000","180.3875","-0.0422","-0.1327","-0.9658","0.0182","-0.0144","-0.0577","77.8438","4.0140","0.0000","1.2617","111.0000","85.0000","48.3750","91.6250","0.0000"
"0.050","0.0500","16","0.0000","0.0000","45.0277","158.1461","0.0000","636.9623","0.0377","0.1400","6.2137","42.83805534","-78.68763489","0.0000","0.0000","180.3875","-0.0422","-0.1327","-0.9661","0.0182","-0.0144","-0.0577","77.8438","4.0140","0.0000","1.2617","111.0000","85.0000","48.3750","91.6250","0.0000"
"0.100","0.0500","16","0.0000","0.0000","45.0277","158.1461","0.0000","636.9623","0.0377","0.1400","6.2137","42.83805534","-78.68763489","0.0000","0.0000","180.3875","-0.0427","-0.1324","-0.9663","0.0182","-0.0144","-0.0577","77.8438","4.0140","0.0000","1.2617","111.0000","85.0000","48.3750","91.6250","0.0000"
"0.150","0.0500","16","0.0000","0.0000","45.0277","158.1461","0.0000","636.9623","0.0377","0.1400","6.2137","42.83805534","-78.68763489","0.0000","0.0000","180.3875","-0.0423","-0.1325","-0.9661","0.0182","-0.0144","-0.0577","77.8438","4.0140","0.0000","1.2617","111.0000","85.0000","48.3750","91.6250","0.0000"
"0.200","0.0500","16","0.0000","0.0000","45.0277","158.1461","0.0000","636.9623","0.0377","0.1400","6.2137","42.83805534","-78.68763489","0.0000","0.0000","180.3875","-0.0421","-0.1328","-0.9653","0.0182","-0.0144","-0.0577","77.8438","4.0140","0.0000","1.2617","111.0000","85.0000","48.3750","91.6250","0.0000"
"0.250","0.0500","16","0.0000","0.0000","45.0277","158.1461","0.0000","636.9623","0.0377","0.1400","6.2137","42.83805534","-78.68763489","0.0000","0.0000","180.3875","-0.0427","-0.1328","-0.9658","-0.0106","-0.1010","-0.1037","77.8438","4.0140","0.0000","1.2617","111.0000","85.0000","48.3750","91.6250","0.0000"
"0.300","0.0500","16","0.0000","0.0000","45.0277","158.1461","0.0000","636.9623","0.0377","0.1400","6.2137","42.83805534","-78.68763489","0.0000","0.0000","180.3875","-0.0428","-0.1327","-0.9658","0.0318","-0.1868","-0.0860","77.8438","4.0140","0.0000","1.2559","111.0000","85.0000","48.3750","91.6250","0.0000"
"0.350","0.0500","16","0.0000","0.0000","45.0277","158.1461","0.0000","636.9623","0.0377","0.1400","6.2137","42.83805534","-78.68763489","0.0000","0.0000","180.3875","-0.0423","-0.1328","-0.9661","0.0438","0.0472","0.0165","77.8438","4.0140","0.0000","1.2603","111.0000","85.0000","48.3750","91.6250","0.0000"
"0.400","0.0500","16","0.0000","0.0000","20.2002","24.3650","0.0000","636.9808","0.0377","0.1488","6.2137","42.83805551","-78.68763487","0.0000","0.0000","180.3875","-0.0421","-0.1333","-0.9663","0.0553","0.1650","-0.0051","77.8438","4.0140","0.0000","1.2836","111.0000","85.0000","48.3750","91.6250","0.0000"
"0.450","0.0627","16","0.0000","0.0000","6.1135","-53.2929","0.0000","636.9368","0.0377","0.1412","6.2137","42.83805565","-78.68763481","0.0000","0.0000","180.3875","-0.0421","-0.1328","-0.9666","0.0305","0.1249","-0.0395","77.8438","4.0122","0.0000","1.2563","111.0000","85.0000","48.3213","91.6237","0.0000"
"0.500","0.0365","16","0.0000","0.0000","4.0915","-70.8609","0.0000","636.9753","0.0374","0.1388","6.2137","42.83805565","-78.68763472","0.0000","0.0000","180.3065","-0.0423","-0.1334","-0.9644","0.1168","0.0669","-0.0794","77.8438","4.0102","0.0000","1.2287","111.0000","85.0000","45.6338","91.5638","0.0000"
"0.550","0.0308","16","0.0000","0.0000","8.2696","97.7451","0.0000","637.0466","0.0374","0.1200","6.2137","42.83805570","-78.68763475","0.0000","0.0000","180.0320","-0.0411","-0.1362","-0.9590","0.6281","0.2963","-0.2234","77.8438","4.0082","0.0000","1.2529","111.0000","85.0000","43.0000","91.6250","0.0000"
"0.600","0.0466","16","0.0000","0.0000","9.8742","-42.8915","0.0000","637.0951","0.0374","0.1200","6.2137","42.83805573","-78.68763477","0.0000","0.0000","179.8565","-0.0404","-0.1256","-0.9717","-0.0968","0.3945","0.3550","77.8438","4.0062","0.0000","1.2287","111.0000","85.0000","43.0537","91.6250","0.0000"
"0.650","0.0492","16","0.0000","0.0000","8.8327","64.2312","0.0000","637.1044","0.0374","0.1150","6.2137","42.83805584","-78.68763463","0.0000","0.0000","179.8250","-0.0430","-0.1314","-0.9783","1.9434","1.1978","1.2686","77.8438","4.0078","0.0000","0.7727","110.9641","85.0000","45.5778","91.6250","0.0000"
"0.700","0.0898","16","0.0000","0.0000","9.8417","-45.3852","0.0000","637.0889","0.0373","0.1500","6.2137","42.83805583","-78.68763458","0.0000","0.0000","179.9060","-0.0451","-0.1343","-0.9648","2.1191","-1.4463","0.8296","77.8438","4.0098","335.6000","0.8428","110.9000","85.0000","40.2050","91.6250","0.0000"
"0.750","0.1106","16","0.0000","0.0000","-1.0868","170.8278","0.0000","637.0632","0.0371","0.1500","6.2137","42.83805582","-78.68763449","0.0000","0.0000","179.9375","-0.0440","-0.1281","-0.9661","2.4980","-8.7070","0.1584","77.8438","4.0091","902.2000","0.9893","110.8359","85.0000","38.1625","91.6250","0.0000"
"0.800","0.1141","16","0.0000","0.0000","-0.2031","114.6423","0.0000","637.1022","0.0371","0.1325","6.2137","42.83805594","-78.68763449","0.0000","0.0000","179.9375","-0.0396","-0.1372","-0.9639","4.4766","-5.7656","0.4089","77.8438","4.0081","1166.0197","1.0464","110.7718","85.0000","50.7400","91.6250","0.0000"
"0.850","0.0366","16","0.0000","0.0000","-40.4437","4.9207","0.0000","637.1093","0.0371","0.1462","6.2137","42.83805609","-78.68763446","0.0000","0.0000","180.0185","-0.0579","-0.1382","-0.9714","9.2617","-16.8398","-1.8676","77.8438","4.0098","1490.3199","0.1893","110.7077","85.0000","42.8925","91.6250","0.0000"
"0.900","0.0934","16","0.0000","0.0000","-18.3185","-40.9719","0.0000","637.1306","0.0371","0.1312","6.2137","42.83805614","-78.68763442","0.0000","0.0000","179.9690","-0.0634","-0.1271","-0.9648","7.1250","-11.6562","-12.3672","77.8438","4.0118","1797.5800","0.8853","110.6436","85.0000","38.7000","91.6250","0.0000"
"0.950","0.0364","16","0.0000","0.0000","-22.4091","-45.2616","0.0000","637.1327","0.0371","0.1312","6.2137","42.83805621","-78.68763433","0.0000","0.0000","179.9375","-0.0526","-0.1079","-0.9617","0.5364","-4.1992","-9.4688","77.8502","4.0120","2281.9600","0.2664","110.5795","85.0000","0.0570","91.6225","0.0000"
"1.000","0.0252","16","0.0000","0.0000","-38.5168","147.2181","0.0000","637.1322","0.0368","0.1375","6.2137","42.83805626","-78.68763432","0.0000","0.0000","179.9375","-0.0571","-0.1053","-0.9624","-3.4258","-9.1016","-10.4766","77.8572","4.0120","2573.6399","0.2479","110.5154","85.0000","1.6894","91.5625","0.0000"
"1.050","0.0803","16","0.0000","0.0000","-7.6480","-132.8430","0.0000","637.1680","0.0367","0.1600","6.2137","42.83805619","-78.68763434","0.0000","0.0000","180.0185","-0.0786","-0.1083","-0.9658","-2.6494","-22.4922","-6.6963","77.8643","4.0111","2576.6201","0.5094","110.4513","85.0000","8.2778","91.5650","0.0000"
"1.100","0.0912","16","0.0000","0.0000","3.9546","135.2935","0.0000","637.2276","0.0367","0.1488","6.2137","42.83805610","-78.68763428","0.0000","0.0000","179.9690","-0.0567","-0.1066","-0.9517","-3.2129","-15.5078","-0.8970","77.8713","4.0101","2489.2400","0.2416","110.3872","85.0000","12.9075","91.6250","0.0000"
"1.150","0.0670","16","0.0000","0.0000","2.3317","66.5345","0.0000","637.1834","0.0367","0.1363","6.2137","42.83805621","-78.68763423","0.0000","0.0000","179.9375","-0.0669","-0.1120","-0.9561","-1.4133","-14.9922","-9.8242","77.8783","4.0109","2614.2200","0.2084","110.3231","85.0000","0.0570","91.6225","0.0000"
"1.200","0.0325","16","0.0000","0.0000","-32.4663","-33.5181","0.0000","637.1427","0.0367","0.1488","6.2137","42.83805625","-78.68763420","0.0000","0.0000","179.9375","-0.0689","-0.1122","-0.9551","-0.5869","-28.9688","-15.2031","77.8854","4.0119","2738.0000","0.6123","110.2590","85.0000","1.3909","91.5650","0.0000"
"1.250","0.1316","16","0.0000","0.0000","-9.3536","9.1263","0.0000","637.1597","0.0367","0.1700","6.2137","42.83805633","-78.68763418","0.0000","0.0000","179.9375","-0.0687","-0.1110","-0.9556","-1.5898","-11.5977","-11.5391","77.8924","4.0111","2723.3999","0.6235","110.1949","85.0000","0.7659","91.6250","0.0000"
"1.300","0.0500","16","0.0000","0.0000","-24.7411","62.4035","0.0000","637.1645","0.0364","0.1700","6.2137","42.83805642","-78.68763401","0.0000","0.0000","179.9375","-0.0587","-0.1100","-0.9570","-2.9414","-6.1250","-8.5312","77.8994","4.0101","2611.0000","0.3491","110.1308","85.0000","4.7767","91.6250","0.0000"
"1.350","0.1026","16","0.0000","0.0000","-16.5793","145.4791","0.0000","637.1704","0.0364","0.1700","6.2137","42.83805641","-78.68763386","0.0000","0.0000","179.6135","-0.0583","-0.1157","-0.9573","-1.4248","-15.5195","-6.6719","77.9065","4.0100","2492.2800","0.4912","110.0667","85.0000","6.3227","91.6225","0.0000"
"1.400","0.1632","16","0.0000","0.0000","-6.9955","167.4830","0.0000","637.1928","0.0364","0.1787","6.2137","42.83805635","-78.68763384","0.0000","0.0000","179.4875","-0.0570","-0.1178","-0.9600","-0.2634","-13.4524","-4.3404","77.9135","4.0100","2311.8401","0.4214","110.0026","85.0000","5.4694","91.5650","0.0000"
"1.450","0.1369","16","0.0000","0.0000","-2.7965","138.3739","0.0000","637.2218","0.0364","0.1750","6.2137","42.83805643","-78.68763373","0.0000","0.0000","179.7305","-0.0487","-0.1173","-0.9612","-0.6518","-6.9830","1.1594","77.9205","4.0091","2092.0000","0.0346","110.0000","85.0000","3.8248","91.6250","0.0000"
"1.500","0.0715","16","0.0000","0.0000","-7.4421","-61.5692","0.0000","637.2150","0.0364","0.1513","6.2137","42.83805671","-78.68763378","0.0000","0.0000","179.6630","-0.0432","-0.1215","-0.9590","-0.1758","4.6848","5.2986","77.9276","4.0081","1911.4399","0.2393","110.0000","85.0000","2.2132","91.6250","0.0000"
"1.550","0.1630","16","0.0000","0.0000","-3.8605","-9.3362","0.0000","637.2303","0.0364","0.1762","6.2137","42.83805690","-78.68763368","0.0000","0.0000","179.4380","-0.0456","-0.1196","-0.9612","2.2956","7.5419","6.5395","77.9346","4.0071","1802.5200","0.1546","110.0000","85.0000","1.4567","91.6225","0.0000"
"1.600","0.2137","16","0.0000","0.0000","-0.2462","-9.0123","0.0000","637.2583","0.0364","0.1800","6.2137","42.83805714","-78.68763360","0.0000","0.0000","179.3750","-0.0490","-0.1132","-0.9683","3.1992","-18.7969","5.4414","77.9416","4.0061","1914.6801","-0.0127","110.0000","85.0000","2.2132","91.5650","0.0000"
"1.650","0.4916","16","0.0000","0.0000","1.3972","-10.8548","0.0000","637.3169","0.0361","0.1800","6.2137","42.83805742","-78.68763371","0.0000","0.0000","179.4560","-0.0479","-0.1093","-0.9624","0.3044","-24.7500","2.5747","77.9487","4.0078","2250.4800","0.4384","110.0000","85.0000","1.4238","91.6250","0.0000"
"1.700","0.7668","16","0.0000","0.0000","0.0457","2.6472","0.0000","637.2707","0.0361","0.1800","6.2137","42.83805784","-78.68763365","0.0000","0.0000","179.4065","-0.0504","-0.1085","-0.9565","-2.3418","-8.6094","1.2207","77.9557","4.0098","2456.0400","0.4277","110.0000","85.0000","1.5266","91.6224","0.0000"
"1.750","0.8196","16","0.0000","0.0000","0.3463","0.9505","0.0000","637.2535","0.0361","0.1800","6.2137","42.83805812","-78.68763359","0.0000","0.0000","179.2130","-0.0583","-0.1065","-0.9583","-0.7937","4.7654","9.2930","77.9627","4.0109","2564.0801","-0.0714","110.0000","85.0000","4.1537","91.5675","0.0000"
"1.800","0.6921","16","0.0000","0.0000","-0.1603","-1.6681","0.0000","637.2655","0.0361","0.1887","6.2137","42.83805824","-78.68763353","0.0000","0.0000","179.2310","-0.0566","-0.1052","-0.9580","2.8691","17.5938","7.2422","77.9697","4.0119","2609.8799","0.2452","110.0000","85.0000","7.1137","91.6250","0.0000"
"1.850","0.6536","16","0.0000","0.0000","-1.1259","-14.7220","0.0000","637.2422","0.0361","0.1900","6.2137","42.83805844","-78.68763359","0.0000","0.0000","179.3435","-0.0520","-0.1112","-0.9563","4.4141","9.5859","0.1221","77.9768","4.0120","2546.0400","0.1952","110.0000","85.0000","6.2898","91.6200","0.0000"
"1.900","0.3843","16","0.0000","0.0000","-1.5995","7.8534","0.0000","637.2693","0.0361","0.1863","6.2137","42.83805832","-78.68763347","0.0000","0.0000","179.3750","-0.0487","-0.1140","-0.9565","1.5566","0.8765","-3.1797","77.9838","4.0120","2282.3201","0.3922","110.0000","85.0000","5.5352","91.5675","0.0000"
"1.950","0.2517","16","0.0000","0.0000","-2.7938","-0.8063","0.0000","637.2722","0.0361","0.1863","6.2137","42.83805831","-78.68763339","0.0000","0.0000","179.3750","-0.0471","-0.1140","-0.9612","0.7144","0.5264","0.6554","77.9921","4.0111","2004.9600","0.4475","110.0000","85.0000","5.7323","91.6250","0.0000"
"2.000","0.2638","16","0.0000","0.0000","-4.2028","-11.0155","0.0000","637.2511","0.0361","0.1900","6.2137","42.83805841","-78.68763336","0.0000","0.0000","179.2130","-0.0468","-0.1158","-0.9639","-0.1769","3.4648","4.2578","78.0006","4.0101","1824.4399","0.3418","110.0000","85.0000","7.8684","91.6200","0.0000"
"2.050","0.2182","16","0.0000","0.0000","-1.2341","-15.7283","0.0000","637.2710","0.0360","0.1900","6.2137","42.83805849","-78.68763334","0.0000","0.0000","179.1500","-0.0453","-0.1167","-0.9646","-0.5793","4.5488","5.1191","78.0090","4.0109","1714.2400","0.0341","110.0000","85.0000","6.2898","91.5675","0.0000"
"2.100","0.1667","16","0.0000","0.0000","-3.2827","10.8073","0.0000","637.2875","0.0358","0.1750","6.2137","42.83805844","-78.68763316","0.0000","0.0000","179.2310","-0.0447","-0.1173","-0.9653","0.4600","1.9922","1.6758","78.0174","4.0119","1614.6000","0.2816","110.0000","85.0000","5.6667","91.6250","0.0000"
"2.150","0.1977","16","0.0000","0.0000","-1.3466","25.0683","0.0000","637.3184","0.0358","0.1750","6.2137","42.83805852","-78.68763308","0.0000","0.0000","179.3435","-0.0461","-0.1182","-0.9648","0.4911","2.1299","0.8689","78.0259","4.0111","1504.2800","0.2660","110.0000","85.0000","7.1137","91.6250","0.0000"
"2.200","0.1545","16","0.0000","0.0000","2.7405","-0.5220","0.0000","637.3452","0.0358","0.1900","6.2137","42.83805854","-78.68763314","0.0000","0.0000","179.3750","-0.0445","-0.1180","-0.9663","-0.3984","0.7202","-0.2783","78.0343","4.0101","1406.6000","0.2378","110.0000","85.0000","6.2898","91.6250","0.0000"
"2.250","0.0931","16","0.0000","0.0000","-2.9835","8.1828","0.0000","637.3471","0.0358","0.1787","6.2137","42.83805852","-78.68763302","0.0000","0.0000","179.1320","-0.0440","-0.1174","-0.9668","0.0859","-1.4714","-0.5960","78.0428","4.0109","1338.5601","0.0505","110.0000","85.0000","5.4692","91.6250","0.0000"
"2.300","0.0588","16","0.0000","0.0000","-25.2248","12.1687","0.0000","637.2879","0.0358","0.1625","6.2137","42.83805852","-78.68763304","0.0000","0.0000","178.8755","-0.0439","-0.1163","-0.9663","0.2054","-0.5953","-0.2839","78.0512","4.0119","1291.2000","0.1739","110.0000","85.0000","4.7769","91.6200","0.0000"
"2.350","0.0397","16","0.0000","0.0000","-24.1925","55.8327","0.0000","637.3026","0.0358","0.1312","6.2137","42.83805848","-78.68763305","0.0000","0.0000","179.1365","-0.0430","-0.1176","-0.9653","-0.1664","0.0377","0.1170","78.0596","4.0120","1215.8800","0.0496","110.0000","85.0000","5.4036","91.5675","0.0000"
"2.400","0.1117","16","0.0000","0.0000","-9.3381","142.3699","0.0000","637.2956","0.0358","0.1637","6.2137","42.83805833","-78.68763292","0.0000","0.0000","179.5055","-0.0426","-0.1167","-0.9668","-1.3111","0.6593","1.7201","78.0681","4.0120","1135.9200","0.0129","110.0000","85.0000","3.9562","91.6200","0.0000"
"2.450","0.0675","16","0.0000","0.0000","-20.9634","132.5311","0.0000","637.2723","0.0357","0.1513","6.2137","42.83805836","-78.68763290","0.0000","0.0000","179.4380","-0.0424","-0.1172","-0.9651","-0.2294","0.1932","2.4726","78.0765","4.0111","1132.6400","0.0261","110.0000","85.0000","4.7109","91.5675","0.0000"
"2.500","0.0728","16","0.0000","0.0000","-16.3570","112.0775","0.0000","637.3178","0.0354","0.1525","6.2137","42.83805829","-78.68763305","0.0000","0.0000","179.1320","-0.0421","-0.1163","-0.9658","0.2107","1.0289","1.8131","78.0849","4.0101","1256.2400","0.1484","110.0000","85.0000","4.7109","91.6250","0.0000"
"2.550","0.0316","16","0.0000","0.0000","-9.9903","29.5913","0.0000","637.3605","0.0354","0.1525","6.2137","42.83805834","-78.68763306","0.0000","0.0000","179.0375","-0.0413","-0.1167","-0.9653","-0.2124","-0.2604","-0.6540","78.0934","4.0072","1272.6000","0.1170","110.0000","85.0000","4.8425","91.6200","0.0000"
"2.600","0.0627","16","0.0000","0.0000","7.6969","-110.4867","0.0000","637.3788","0.0354","0.1425","6.2137","42.83805823","-78.68763309","0.0000","0.0000","179.1995","-0.0412","-0.1161","-0.9668","-2.5566","-0.1038","-4.3203","78.1018","4.0042","1238.8800","0.1864","110.0000","85.0000","6.2239","91.5625","0.0000"
"2.650","0.0853","16","0.0000","0.0000","-0.3048","-139.0393","0.0000","637.3524","0.0354","0.1488","6.2137","42.83805828","-78.68763307","0.0000","0.0000","179.3435","-0.0413","-0.1165","-0.9661","-1.7861","-1.0046","-3.5205","78.1103","4.0058","1281.6801","0.1163","110.0000","85.0000","4.7769","91.5675","0.0000"
"2.700","0.0265","16","0.0000","0.0000","-1.9564","31.9287","0.0000","637.3419","0.0354","0.1363","6.2137","42.83805835","-78.68763300","0.0000","0.0000","179.3750","-0.0444","-0.1178","-0.9663","-0.1722","1.3545","1.0635","78.1187","4.0078","1482.9600","0.2043","110.0000","85.0000","5.5959","91.6250","0.0000"
"2.750","0.1018","16","0.0000","0.0000","-6.2270","102.8758","0.0000","637.3449","0.0354","0.1363","6.2137","42.83805834","-78.68763293","0.0000","0.0000","179.4560","-0.0435","-0.1190","-0.9651","0.2637","1.5618","1.2869","78.1271","4.0089","1590.5200","0.2619","110.0000","85.0000","6.3555","91.6250","0.0000"
"2.800","0.0958","16","0.0000","0.0000","-2.1261","108.6005","0.0000","637.3560","0.0354","0.1312","6.2137","42.83805838","-78.68763293","0.0000","0.0000","179.4875","-0.0392","-0.1180","-0.9629","-1.9544","-3.1420","0.8537","78.1356","4.0099","1628.0800","0.3157","110.0000","85.0000","5.5352","91.5625","0.0000"
"2.850","0.0480","16","0.0000","0.0000","7.7991","76.9108","0.0000","637.4099","0.0351","0.1300","6.2137","42.83805827","-78.68763310","0.0000","0.0000","179.4065","-0.0447","-0.1193","-0.9629","-1.5398","2.0068","0.0135","78.1440","4.0100","1642.9600","0.6437","110.0000","85.0000","5.5352","91.5625","0.0000"
"2.900","0.0630","16","0.0000","0.0000","6.9873","-80.7699","0.0000","637.4725","0.0351","0.1262","6.2137","42.83805822","-78.68763310","0.0000","0.0000","179.3750","-0.0462","-0.1174","-0.9644","-0.4948","0.4077","-3.2255","78.1525","4.0100","1712.8000","0.2595","110.0000","85.0000","4.7109","91.6250","0.0000"
"2.950","0.0887","16","0.0000","0.0000","8.2090","-33.4377","0.0000","637.4747","0.0351","0.1325","6.2137","42.83805829","-78.68763301","0.0000","0.0000","179.6180","-0.0444","-0.1165","-0.9644","-0.8116","-4.1638","-2.6131","78.1454","4.0100","1764.3199","0.4876","110.0000","85.0000","4.7109","91.6250","0.0000"
"3.000","0.0727","16","0.0000","0.0000","-2.9066","-9.0723","0.0000","637.3886","0.0351","0.1400","6.2137","42.83805845","-78.68763304","0.0000","0.0000","179.7935","-0.0421","-0.1173","-0.9629","-0.3772","0.7026","0.2469","78.1369","4.0100","1678.4800","0.2799","110.0000","85.0000","6.3555","91.6250","0.0000"
"3.050","0.1007","16","0.0000","0.0000","-14.1725","10.0626","0.0000","637.3528","0.0351","0.1375","6.2137","42.83805852","-78.68763302","0.0000","0.0000","179.7440","-0.0487","-0.1175","-0.9666","1.6357","-0.4146","2.6533","78.1285","4.0109","1600.0800","0.0044","110.0000","85.0000","4.7109","91.6250","0.0000"
"3.100","0.0224","16","0.0000","0.0000","-31.8354","-20.5994","0.0000","637.3700","0.0351","0.1200","6.2137","42.83805853","-78.68763303","0.0000","0.0000","179.6315","-0.0493","-0.1158","-0.9668","1.2568","-5.0977","-0.8921","78.1200","4.0119","1641.8400","0.1786","110.0000","85.0000","4.7109","91.5625","0.0000"
"3.150","0.0224","16","0.0000","0.0000","-29.8748","81.6544","0.0000","637.3987","0.0351","0.1262","6.2137","42.83805853","-78.68763305","0.0000","0.0000","179.7620","-0.0460","-0.1140","-0.9666","-0.0292","-6.5000","-5.2891","78.1116","4.0111","1785.4000","0.1035","110.0000","85.0000","5.5352","91.6250","0.0000"
"3.200","0.0419","16","0.0000","0.0000","1.8812","108.0270","0.0000","637.4389","0.0348","0.1213","6.2137","42.83805853","-78.68763307","0.0000","0.0000","179.9060","-0.0437","-0.1147","-0.9644","-0.0311","-3.3262","-4.6406","78.1032","4.0101","1731.3199","0.0957","110.0000","85.0000","4.7109","91.6250","0.0000"
"3.250","0.0492","16","0.0000","0.0000","42.2545","-156.3603","0.0000","637.5358","0.0348","0.1300","6.2137","42.83805855","-78.68763313","0.0000","0.0000","179.9375","-0.0441","-0.1175","-0.9651","-0.2486","0.8420","-3.0674","78.0947","4.0100","1652.6801","0.0820","110.0000","85.0000","5.5352","91.6250","0.0000"
"3.300","0.0741","16","0.0000","0.0000","19.1317","-108.9180","0.0000","637.5228","0.0348","0.1300","6.2137","42.83805858","-78.68763323","0.0000","0.0000","179.9375","-0.0421","-0.1192","-0.9648","-0.6362","2.4785","-1.3477","78.0863","4.0100","1628.1200","0.2744","110.0000","85.0000","5.5352","91.6250","0.0000"
"3.350","0.0878","16","0.0000","0.0000","8.4881","35.6007","0.0000","637.5073","0.0348","0.1238","6.2137","42.83805870","-78.68763320","0.0000","0.0000","179.8565","-0.0404","-0.1185","-0.9646","-1.0356","-2.0977","-3.0176","78.0779","4.0100","1653.2000","0.3618","110.0000","85.0000","5.5352","91.5625","0.0000"
"3.400","0.1706","16","0.0000","0.0000","2.5828","96.9421","0.0000","637.4667","0.0348","0.1200","6.2137","42.83805874","-78.68763317","0.0000","0.0000","179.7440","-0.0373","-0.1141","-0.9624","-1.5254","0.0548","-3.3555","78.0694","4.0100","1646.7600","0.2149","110.0000","85.0000","5.5352","91.6250","0.0000"
"3.450","0.1247","16","0.0000","0.0000","0.4753","81.2507","0.0000","637.4206","0.0348","0.1200","6.2137","42.83805886","-78.68763301","0.0000","0.0000","179.8745","-0.0396","-0.1165","-0.9614","-0.2318","6.5879","-4.0469","78.0610","4.0109","1706.1600","0.4460","110.0000","85.0000","7.1797","91.6875","0.0000"
"3.500","0.0707","16","0.0000","0.0000","-5.1690","-85.1588","0.0000","637.4343","0.0347","0.1238","6.2137","42.83805893","-78.68763316","0.0000","0.0000","180.2615","-0.0438","-0.1175","-0.9639","-0.3604","5.6250","-4.2656","78.0526","4.0119","1804.7200","0.1147","110.0000","85.0000","4.7109","91.6250","0.0000"
"3.550","0.1564","16","0.0000","0.0000","-0.8631","-52.7927","0.0000","637.4157","0.0344","0.1300","6.2137","42.83805905","-78.68763321","0.0000","0.0000","180.3065","-0.0459","-0.1175","-0.9646","-1.0166","5.5039","-4.0381","78.0441","4.0092","1747.7200","0.3147","110.0000","85.0000","3.8906","91.5625","0.0000"
"3.600","0.1805","16","0.0000","0.0000","1.0508","-9.9221","0.0000","637.4413","0.0344","0.1300","6.2137","42.83805925","-78.68763330","0.0000","0.0000","180.1130","-0.0447","-0.1182","-0.9644","-0.1101","4.9165","-1.6468","78.0357","4.0062","1690.2000","0.2128","110.0000","85.0000","5.5352","91.6250","0.0000"
"3.650","0.0225","16","0.0000","0.0000","0.3836","11.6062","0.0000","637.4315","0.0344","0.1287","6.2137","42.83805920","-78.68763319","0.0000","0.0000","180.1310","-0.0439","-0.1181","-0.9646","0.5667","0.5765","-0.1047","78.0272","4.0088","1691.8800","0.1204","110.0000","85.0000","3.8906","91.5625","0.0000"
"3.700","0.1333","16","0.0000","0.0000","4.7929","108.0408","0.0000","637.4683","0.0344","0.1200","6.2137","42.83805926","-78.68763320","0.0000","0.0000","180.2435","-0.0465","-0.1163","-0.9658","0.8433","-9.6625","2.6855","78.0188","4.0118","1740.5200","0.2439","110.0000","85.0000","5.5352","91.6250","0.0000"
"3.750","0.0815","16","0.0000","0.0000","2.6572","-49.3039","0.0000","637.4801","0.0344","0.1325","6.2137","42.83805923","-78.68763329","0.0000","0.0000","180.3560","-0.0458","-0.1145","-0.9641","-0.1769","-8.3250","2.7548","78.0104","4.0074","1780.8000","0.1071","110.0000","85.0000","5.5352","91.6250","0.0000"
"3.800","0.0675","16","0.0000","0.0000","1.3431","-170.3842","0.0000","637.4688","0.0344","0.1400","6.2137","42.83805932","-78.68763331","0.0000","0.0000","180.3875","-0.0433","-0.1172","-0.9629","-0.7407","-2.9762","1.5709","78.0019","4.0024","1781.8000","0.1585","110.0000","85.0000","5.5352","91.5625","0.0000"
"3.850","0.1049","16","0.0000","0.0000","3.6533","-132.9890","0.0000","637.4710","0.0341","0.1312","6.2137","42.83805933","-78.68763333","0.0000","0.0000","180.3875","-0.0408","-0.1197","-0.9617","-0.5862","3.3324","-0.3058","77.9935","4.0066","1747.8235","0.1066","110.0000","85.0000","5.5352","91.6250","0.0000"
"3.900","0.0843","16","0.0000","0.0000","6.1315","-155.3747","0.0000","637.4954","0.0341","0.1363","6.2137","42.83805936","-78.68763345","0.0000","0.0000","180.2255","-0.0412","-0.1166","-0.9629","-0.8954","2.6121","-1.4375","77.9850","4.0116","1799.3800","0.1253","110.0000","85.0000","5.5352","91.6250","0.0000"
"3.950","0.1176","16","0.0000","0.0000","6.4418","-58.4849","0.0000","637.4930","0.0341","0.1300","6.2137","42.83805959","-78.68763340","0.0000","0.0000","180.0815","-0.0456","-0.1148","-0.9648","0.1741","-4.5417","0.7381","77.9844","4.0111","1784.2800","0.0777","110.0000","85.0000","7.1797","91.6250","0.0000"
