"Format","AiM CSV File"
"Session","Perimeter"
"Vehicle",""
"Racer",""
"Championship",""
"Comment",""
"Date","Saturday, September 27, 2025"
"Time","12:15 PM"
"Sample Rate","20"
"Duration","142.996"
"Segment","Session"
"Beacon Markers","18.605","41.218","61.264","80.951","100.514","120.23","142.996"
"Segment Times","0:18.605","0:22.613","0:20.046","0:19.687","0:19.563","0:19.716","0:22.766"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Predictive Time","Prev Lap Diff","Temp","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Logger Temperature","Internal Batt","RPM","Steering Angle","Throttle","BrakePressure","Distance on GPS Speed"
"s","mph"," ","g","g","deg","deg","deg/s","ft","ft","mph","mi","deg","deg"," "," ","°F","g","g","g","deg/s","deg/s","deg/s","°F","V","rpm","deg","%","bar","mi"

"0.000","22.7592","4","0.0000","0.0000","1.9587","-131.8681","0.0000","471.3241","0.6562","2.4200","6.2137","42.83729729","-78.68784844","0.0000","0.0000","124.7000","-0.0521","-0.1201","-0.9619","-6.3477","1.6689","-1.1582","77.1406","4.0300","1455.0000","9.6953","5.5352","91.6250","0.0000"
"0.050","22.7592","4","0.0000","0.0000","1.9587","-131.8681","0.0000","471.3241","0.6562","2.4200","6.2137","42.83729729","-78.68784844","0.0000","0.0000","124.7000","-0.0498","-0.1198","-0.9634","-6.3477","1.6689","-1.1582","77.1406","4.0300","1455.0000","9.6953","5.5352","91.6250","0.0000"
"0.100","22.7592","4","0.0000","0.0000","1.9587","-131.8681","0.0000","471.3241","0.6562","2.4200","6.2137","42.83729729","-78.68784844","0.0000","0.0000","124.7000","-0.0433","-0.1154","-0.9644","-6.3477","1.6689","-1.1582","77.1406","4.0300","1455.0000","9.6953","5.5352","91.6250","0.0000"
"0.150","22.7592","4","0.0000","0.0000","1.9587","-131.8681","0.0000","471.3241","0.6562","2.4200","6.2137","42.83729729","-78.68784844","0.0000","0.0000","124.7000","-0.0416","-0.1139","-0.9653","-6.3477","1.6689","-1.1582","77.1406","4.0300","1455.0000","9.6953","5.5352","91.6250","0.0000"
"0.200","22.7592","4","0.0000","0.0000","1.9587","-131.8681","0.0000","471.3241","0.6562","2.4200","6.2137","42.83729729","-78.68784844","0.0000","0.0000","124.7000","-0.0435","-0.1172","-0.9658","-6.3477","1.6689","-1.1582","77.1406","4.0300","1455.0000","9.6953","5.5352","91.6250","0.0000"
"0.250","22.7592","4","0.0000","0.0000","1.9587","-131.8681","0.0000","471.3241","0.6562","2.4200","6.2137","42.83729729","-78.68784844","0.0000","0.0000","124.7000","-0.0488","-0.1212","-0.9641","-2.9717","-0.9763","-1.3843","77.1406","4.0300","1455.0000","9.6953","5.5352","91.6250","0.0000"
"0.300","22.7592","4","0.0000","0.0000","1.9587","-131.8681","0.0000","471.3241","0.6562","2.4200","6.2137","42.83729729","-78.68784844","0.0000","0.0000","124.7000","-0.0499","-0.1250","-0.9619","0.3254","-2.3574","-2.0664","77.1406","4.0300","1455.0000","9.7129","5.5352","91.6250","0.0000"
"0.350","22.7592","4","0.0000","0.0000","1.9587","-131.8681","0.0000","471.3241","0.6562","2.4200","6.2137","42.83729729","-78.68784844","0.0000","0.0000","124.7000","-0.0460","-0.1212","-0.9646","0.8391","-1.7402","-0.3978","77.1406","4.0300","1455.0000","9.5371","5.5352","91.6250","0.0000"
"0.400","22.7592","4","0.0000","0.0000","1.9587","-131.8681","0.0000","471.3241","0.6562","2.4200","6.2137","42.83729729","-78.68784844","0.0000","0.0000","124.7000","-0.0423","-0.1185","-0.9644","-0.2839","2.2285","1.8916","77.1406","4.0300","1455.0000","9.5348","5.5352","91.6250","0.0000"
"0.450","22.7592","4","0.0000","0.0000","1.9587","-131.8681","0.0000","471.3241","0.6562","2.4200","6.2137","42.83729729","-78.68784844","0.0000","0.0000","124.6662","-0.0415","-0.1217","-0.9629","-2.5186","3.6494","1.2559","77.1406","4.0300","1455.0000","9.5437","5.5352","91.6250","0.0000"
"0.500","21.6239","4","-0.7408","-1.0946","1.0461","-133.7950","-40.9409","472.8191","0.6562","2.4025","0.0084","42.83730792","-78.68784784","0.0000","0.0000","124.6212","-0.0458","-0.1252","-0.9634","-1.5928","3.8340","2.3086","77.1406","4.0300","1392.9000","9.7578","5.5352","91.6250","0.0000"
"0.550","21.1138","4","0.0130","-0.4676","1.1267","-133.7610","0.7666","476.0728","0.6562","2.3440","0.4384","42.83732424","-78.68784880","0.0000","0.0000","124.7169","-0.0502","-0.1268","-0.9602","-0.1143","1.3745","1.8052","77.1406","4.0309","1376.1000","9.6484","5.5352","91.6250","0.0000"
"0.600","20.6142","4","0.0166","-0.4477","1.1597","-133.7072","0.9920","479.6248","0.6562","2.2940","0.3307","42.83734241","-78.68784805","0.0000","0.0000","124.7900","-0.0495","-0.1266","-0.9614","-0.0338","-3.2445","0.0917","77.1406","4.0319","1495.6000","9.8555","5.7977","91.6250","0.0000"
"0.650","20.1689","4","0.0743","-0.4004","1.4774","-133.5173","4.5572","482.9953","0.6562","2.2440","0.0704","42.83735987","-78.68784685","0.0000","0.0000","124.9025","-0.0461","-0.1290","-0.9595","-0.9607","-4.4953","-3.0107","77.1406","4.0311","1445.1000","9.8984","6.3555","91.6250","0.0000"
"0.700","16.6847","4","2.8330","-2.6199","6.4649","-124.8739","206.8303","489.1406","0.6562","1.8235","0.0013","42.83739610","-78.68783548","0.0000","0.0000","124.9475","-0.0444","-0.1284","-0.9609","0.4460","-0.9344","-1.1637","77.1406","4.0301","1348.0000","9.6203","6.6192","91.6250","0.0000"
"0.750","9.7151","5","8.5148","-2.0587","24.0446","-87.2442","678.7239","502.6197","0.6562","0.8640","0.0006","42.83747750","-78.68780184","0.0000","0.0000","124.9025","-0.0450","-0.1240","-0.9634","1.4450","1.4975","2.0003","77.1406","4.0300","1448.7000","9.5617","6.6534","91.6050","0.0000"
"0.800","9.2822","6","2.5406","0.0328","28.8199","-70.8725","378.1188","513.0754","0.6562","0.9310","0.0006","42.83753390","-78.68778479","0.0000","0.0000","124.9981","-0.0440","-0.1223","-0.9648","1.8242","1.2715","2.7910","77.1406","4.0300","1403.4000","9.4469","5.5352","91.5825","0.0000"
"0.850","9.0630","6","0.4897","-0.1208","30.8116","-62.7309","74.8948","521.6442","0.6562","0.9620","0.0019","42.83757941","-78.68777354","0.0000","0.0000","124.9531","-0.0443","-0.1207","-0.9666","3.1416","0.8914","3.3730","77.1406","4.0309","1309.7000","9.3523","5.5352","91.6250","0.0000"
"0.900","8.7038","6","-0.3129","-0.3310","31.2682","-64.9957","-50.7272","528.8354","0.6562","0.9170","0.0027","42.83761322","-78.68776834","0.0000","0.0000","124.7394","-0.0442","-0.1205","-0.9653","2.2148","1.8955","2.4121","77.1406","4.0319","1464.7000","9.2648","5.5352","91.6250","0.0000"
"0.950","8.5393","6","0.0358","-0.1538","32.0259","-64.9139","6.3426","535.4509","0.6562","0.8960","0.0214","42.83764339","-78.68776504","0.0000","0.0000","124.8350","-0.0427","-0.1183","-0.9658","0.7522","0.0510","1.2041","77.1406","4.0320","1510.9000","9.3156","5.5352","91.6250","0.0000"
"1.000","8.3369","6","1.6017","0.7131","32.8382","-61.9733","286.1180","542.0634","0.6562","0.8900","0.0006","42.83767364","-78.68776134","0.0000","0.0000","125.2006","-0.0415","-0.1172","-0.9668","-0.1294","-2.5020","1.5605","77.1406","4.0320","1458.2000","9.2426","5.7977","91.6250","0.0000"
"1.050","8.0639","6","0.2092","-0.2706","33.7204","-58.8377","37.8887","547.9016","0.6562","0.8810","0.0034","42.83770125","-78.68775644","0.0000","0.0000","125.2175","-0.0435","-0.1183","-0.9666","-0.8813","-1.3496","1.1567","77.1406","4.0311","1434.0000","9.0668","6.3555","91.6250","0.0000"
"1.100","8.3336","6","-0.4152","-0.7602","32.5286","-51.8451","-70.9557","552.3312","0.6562","0.8680","0.0019","42.83772460","-78.68775251","0.0000","0.0000","124.9981","-0.0439","-0.1194","-0.9653","-1.4639","-1.0615","0.2234","77.1406","4.0301","1522.9000","9.2629","6.3555","91.6250","0.0000"
"1.150","8.2345","6","-0.5721","-0.9449","29.8243","-51.6669","-108.5728","555.9643","0.6562","0.7560","0.0012","42.83774448","-78.68774804","0.0000","0.0000","125.0712","-0.0441","-0.1212","-0.9646","-0.2424","-1.1548","-4.3564","77.1406","4.0291","1470.0000","9.3434","6.6192","91.6250","0.0000"
"1.200","6.8696","6","-0.2278","-0.9883","29.0533","-52.3204","-47.3139","559.3436","0.6562","0.6445","0.0023","42.83776092","-78.68774215","0.0000","0.0000","125.1837","-0.0437","-0.1209","-0.9644","0.7744","-0.3503","-2.9199","77.1406","4.0281","1376.6000","9.2742","6.6534","91.6250","0.0000"
"1.250","4.9617","6","0.6136","-0.8358","35.1758","-51.6215","165.6247","562.6248","0.6562","0.5840","0.0006","42.83777440","-78.68773368","0.0000","0.0000","125.2794","-0.0435","-0.1183","-0.9656","0.1600","1.0029","0.1000","77.1406","4.0280","1484.9000","9.2113","5.2714","91.6250","0.0000"
"1.300","3.3485","6","0.1773","-1.0955","43.8921","-46.5206","60.1665","566.1300","0.6562","0.5585","0.0009","42.83779125","-78.68772378","0.0000","0.0000","125.3525","-0.0416","-0.1190","-0.9653","-0.0853","0.7510","0.5283","77.1406","4.0280","1438.6000","9.2070","4.7109","91.6250","0.0000"
"1.350","2.1048","6","0.2543","-1.0270","62.9552","-38.6651","75.9273","569.4486","0.6562","0.5700","0.0006","42.83780597","-78.68771683","0.0000","0.0000","125.3975","-0.0443","-0.1183","-0.9656","-0.3804","0.4194","-1.0911","77.1406","4.0289","1342.0000","9.0703","5.5009","91.6050","0.0000"
"1.400","1.3227","6","0.1845","-0.8878","76.2654","-9.4015","0.0000","572.1406","0.6562","0.5675","6.2137","42.83781911","-78.68771228","0.0000","0.0000","125.1837","-0.0454","-0.1192","-0.9653","0.1219","-0.0449","-1.9277","77.1406","4.0299","1455.3000","9.3203","6.9106","91.5829","0.0000"
"1.450","0.5967","6","0.6695","-0.3959","75.8920","55.5377","0.0000","574.1343","0.6562","0.5230","6.2137","42.83783123","-78.68770843","0.0000","0.0000","124.9025","-0.0437","-0.1195","-0.9656","0.4177","-0.8816","-2.0308","77.1406","4.0291","1477.1000","9.3516","5.7963","91.6250","0.0000"
"1.500","0.3714","6","0.1207","0.1690","30.9483","87.1408","0.0000","576.0667","0.6562","0.2910","6.2137","42.83784186","-78.68770518","0.0000","0.0000","125.0656","-0.0438","-0.1190","-0.9668","-0.2554","-1.7373","-0.8184","77.1406","4.0281","1409.6000","9.2770","4.9912","91.6250","0.0000"
"1.550","0.6858","5","0.0541","0.1803","21.5262","128.9689","0.0000","578.1994","0.6562","0.4220","6.2137","42.83784929","-78.68770201","0.0000","0.0000","125.2287","-0.0436","-0.1201","-0.9656","-0.6440","0.3422","2.6924","77.1406","4.0298","1366.0000","9.0891","5.5352","91.6250","0.0000"
"1.600","0.9054","5","0.0441","-0.0089","28.7125","140.5882","0.0000","580.3310","0.6562","0.4595","6.2137","42.83785646","-78.68769905","0.0000","0.0000","125.1837","-0.0446","-0.1209","-0.9653","0.3752","1.7275","3.6230","77.1406","4.0318","1425.9000","9.3027","5.8141","91.6250","0.0000"
"1.650","0.7415","5","0.1163","-0.1330","32.9810","143.7976","0.0000","581.8216","0.6562","0.4610","6.2137","42.83786295","-78.68769624","0.0000","0.0000","125.3975","-0.0450","-0.1234","-0.9651","1.9663","1.2495","1.2256","77.1406","4.0311","1392.5000","9.2605","6.6357","91.6250","0.0000"
"1.700","0.5546","8","0.1197","-0.0817","38.7960","145.8312","0.0000","603.1039","0.5817","0.4570","6.2137","42.83795129","-78.68769084","0.0000","0.0000","125.7125","-0.0449","-0.1239","-0.9653","2.0996","1.6260","-0.2025","77.1406","4.0301","1308.8000","9.2316","7.4586","91.6250","0.0000"
"1.750","0.5119","8","0.0000","0.0000","32.8287","149.6472","0.0000","614.4493","0.5153","0.4440","6.2137","42.83799993","-78.68768686","0.0000","0.0000","125.7125","-0.0441","-0.1227","-0.9651","0.4824","-0.0594","0.0118","77.1406","4.0296","1322.6552","9.3520","7.7211","91.6250","0.0000"
"1.800","0.5814","8","0.0000","0.0000","23.4106","163.3128","0.0000","620.8597","0.4698","0.4435","6.2137","42.83802830","-78.68768395","0.0000","0.0000","125.7125","-0.0431","-0.1212","-0.9653","-0.3640","-0.5210","0.4192","77.1406","4.0291","1347.8276","9.3016","6.6205","91.6250","0.0000"
"1.850","0.7213","8","0.0000","0.0000","23.6185","163.8716","0.0000","624.9014","0.4356","0.4130","6.2137","42.83804582","-78.68768167","0.0000","0.0000","125.7125","-0.0449","-0.1191","-0.9670","0.2106","-0.6921","0.4321","77.1406","4.0286","1373.0000","9.4152","5.5352","91.6250","0.0000"
"1.900","0.7743","8","0.0000","0.0000","28.1332","172.3891","0.0000","627.5121","0.4083","0.4100","6.2137","42.83805825","-78.68768017","0.0000","0.0000","125.6787","-0.0451","-0.1187","-0.9648","-0.0443","-1.7861","1.1641","77.1406","4.0281","1398.1724","9.3422","5.5352","91.6250","0.0000"
"1.950","0.6354","8","0.0000","0.0000","39.3949","173.6579","0.0000","628.7148","0.3860","0.4100","6.2137","42.83806648","-78.68767894","0.0000","0.0000","125.5831","-0.0452","-0.1195","-0.9646","-0.0068","-0.8630","0.5119","77.1406","4.0271","1423.3448","9.3074","5.5352","91.6250","0.0000"
"2.000","0.4883","8","0.0000","0.0000","56.4686","171.5689","0.0000","629.4428","0.3671","0.4035","6.2137","42.83807302","-78.68767758","0.0000","0.0000","125.6281","-0.0435","-0.1207","-0.9673","-0.0446","-1.4189","0.4700","77.1406","4.0261","1436.4000","9.3148","5.5352","91.6250","0.0000"
"2.050","0.3657","8","0.0000","0.0000","69.4416","23.0819","0.0000","629.2198","0.3504","0.2920","6.2137","42.83807709","-78.68767665","0.0000","0.0000","125.8250","-0.0429","-0.1201","-0.9663","-2.2178","-2.2549","2.3574","77.1406","4.0260","1375.0000","9.5008","5.8141","91.6250","0.0000"
"2.100","0.2818","9","0.0000","0.0000","75.8850","-55.9912","0.0000","628.7433","0.3356","0.3205","6.2137","42.83807953","-78.68767604","0.0000","0.0000","125.7406","-0.0428","-0.1226","-0.9639","-1.2832","0.2136","4.0234","77.1406","4.0260","1595.8000","9.3414","6.3555","91.6250","0.0000"
"2.150","0.3051","10","0.0000","0.0000","54.8475","-159.7655","0.0000","628.0967","0.3222","0.3720","6.2137","42.83808097","-78.68767511","0.0000","0.0000","125.5100","-0.0433","-0.1237","-0.9644","1.7729","2.3765","5.6445","77.1406","4.0269","1548.8000","9.3543","6.3555","91.6038","0.0000"
"2.200","0.2963","10","0.0000","0.0000","39.8846","-169.3835","0.0000","627.2253","0.3105","0.3470","6.2137","42.83808239","-78.68767430","0.0000","0.0000","125.5156","-0.0441","-0.1207","-0.9653","2.4043","4.0547","8.3594","77.1406","4.0279","1485.5000","9.0988","6.3555","91.5837","0.0000"
"2.250","0.2363","10","0.0000","0.0000","41.9181","-38.7994","0.0000","626.1039","0.2997","0.1870","6.2137","42.83808359","-78.68767351","0.0000","0.0000","125.7969","-0.0447","-0.1210","-0.9648","0.4818","2.4517","4.0527","77.1406","4.0271","1655.5000","9.2395","6.0766","91.6250","0.0000"
"2.300","0.2482","11","0.0000","0.0000","43.8276","-17.4730","0.0000","625.0847","0.2900","0.1715","6.2137","42.83808432","-78.68767261","0.0000","0.0000","125.9937","-0.0452","-0.1204","-0.9653","-0.8086","1.4346","0.8037","77.1406","4.0261","1596.6000","9.1941","5.8141","91.6250","0.0000"
"2.350","0.1874","11","0.0000","0.0000","47.5747","13.4018","0.0000","624.0053","0.2815","0.1680","6.2137","42.83808477","-78.68767152","0.0000","0.0000","125.9937","-0.0449","-0.1175","-0.9653","-0.0790","3.9902","3.5000","77.1406","4.0260","1527.2000","9.4723","6.3555","91.6250","0.0000"
"2.400","0.1311","11","0.0000","0.0000","59.6642","-28.5868","0.0000","622.8302","0.2735","0.2215","6.2137","42.83808499","-78.68767108","0.0000","0.0000","126.0444","-0.0444","-0.1198","-0.9634","0.5996","4.0039","4.8984","77.1406","4.0260","1658.0000","9.3148","6.0820","91.6042","0.0000"
"2.450","0.1198","11","0.0000","0.0000","67.0661","-142.6384","0.0000","621.7842","0.2663","0.3050","6.2137","42.83808540","-78.68767067","0.0000","0.0000","126.1456","-0.0432","-0.1208","-0.9644","0.9231","0.9233","-0.3677","77.1406","4.0278","1594.5000","9.2945","5.2714","91.5425","0.0000"
"2.500","0.1371","11","0.0000","0.0000","56.7071","-162.5295","0.0000","620.5939","0.2598","0.3085","6.2137","42.83808569","-78.68767057","0.0000","0.0000","126.0387","-0.0434","-0.1187","-0.9658","-0.3289","-0.8315","-2.6836","77.1406","4.0298","1527.7000","9.1250","4.4484","91.5400","0.0000"
"2.550","0.1608","11","0.0000","0.0000","62.2740","-56.0695","0.0000","619.3623","0.2537","0.2880","6.2137","42.83808571","-78.68767058","0.0000","0.0000","125.9150","-0.0448","-0.1180","-0.9648","-1.2856","0.5405","0.9941","77.1406","4.0291","1691.2000","9.1094","4.4169","91.6250","0.0000"
"2.600","0.1586","11","0.0000","0.0000","56.3250","152.0955","0.0000","618.0739","0.2482","0.2830","6.2137","42.83808560","-78.68767052","0.0000","0.0000","126.0950","-0.0444","-0.1189","-0.9658","-1.5596","0.4236","-0.0156","77.1406","4.0281","1639.0000","9.1211","5.5352","91.6250","0.0000"
"2.650","0.1690","11","0.0000","0.0000","68.5371","-137.5275","0.0000","616.8689","0.2432","0.2900","6.2137","42.83808558","-78.68767064","0.0000","0.0000","126.3144","-0.0444","-0.1209","-0.9666","-1.3081","0.1856","-1.2285","77.1406","4.0280","1576.4000","9.3438","5.2714","91.6250","0.0000"
"2.700","0.1652","11","0.0000","0.0000","47.2535","114.3502","0.0000","615.7600","0.2383","0.2800","6.2137","42.83808584","-78.68767036","0.0000","0.0000","126.1906","-0.0432","-0.1180","-0.9658","1.6709","1.4492","7.8438","77.1406","4.0280","1751.2157","9.2266","4.1853","91.6250","0.0000"
"2.750","0.1396","11","0.0000","0.0000","61.5597","-119.0364","0.0000","614.8471","0.2339","0.2600","6.2137","42.83808617","-78.68767032","0.0000","0.0000","126.0781","-0.0449","-0.1153","-0.9651","-0.2258","3.3184","8.6602","77.1406","4.0289","1842.3199","9.4297","4.3840","91.6050","0.0000"
"2.800","0.0990","11","0.0000","0.0000","66.4884","86.7734","0.0000","613.7725","0.2298","0.2560","6.2137","42.83808675","-78.68767041","0.0000","0.0000","126.3762","-0.0482","-0.1184","-0.9639","-1.1182","7.9297","6.8047","77.1406","4.0299","1926.9200","9.0742","6.6534","91.5825","0.0000"
"2.850","0.0997","11","0.0000","0.0000","69.2486","36.1097","0.0000","612.8309","0.2257","0.2070","6.2137","42.83808740","-78.68767048","0.0000","0.0000","126.5956","-0.0470","-0.1170","-0.9626","-0.7712","11.0586","3.5957","77.1406","4.0291","2064.3999","8.8672","5.7977","91.6250","0.0000"
"2.900","0.1225","11","0.0000","0.0000","48.9796","-40.3821","0.0000","612.0213","0.2220","0.1735","6.2137","42.83808818","-78.68767054","0.0000","0.0000","126.4381","-0.0471","-0.1144","-0.9639","0.6655","10.0938","3.9277","77.1406","4.0281","2063.3999","9.1348","6.0930","91.6050","0.0000"
"2.950","0.1670","11","0.0000","0.0000","41.8430","-157.7381","0.0000","611.2929","0.2186","0.2500","6.2137","42.83808885","-78.68767080","0.0000","0.0000","126.1962","-0.0483","-0.1119","-0.9651","-0.4080","7.7461","2.4321","77.1406","4.0280","1995.0000","9.3891","6.0614","91.5825","0.0000"
"3.000","0.1812","11","0.0000","0.0000","37.9222","-159.8096","0.0000","610.8235","0.2152","0.2435","6.2137","42.83808928","-78.68767108","0.0000","0.0000","126.3594","-0.0468","-0.1112","-0.9634","-0.1971","6.0117","5.0586","77.1406","4.0280","1962.7600","9.2195","6.9159","91.6250","0.0000"
"3.050","0.0786","12","0.0000","0.0000","74.5571","65.3457","0.0000","610.4649","0.2119","0.2130","6.2137","42.83809020","-78.68767118","0.0000","0.0000","126.5562","-0.0410","-0.1156","-0.9612","-1.7070","-5.1660","4.2266","77.1406","4.0298","2116.9199","9.0164","6.0930","91.6250","0.0000"
"3.100","0.1076","12","0.0000","0.0000","57.1943","119.0631","0.0000","610.1267","0.2086","0.2245","6.2137","42.83809089","-78.68767162","0.0000","0.0000","126.4887","-0.0366","-0.1186","-0.9614","-0.7783","-8.1484","-0.3726","77.1406","4.0318","2060.5601","8.8410","5.7977","91.6250","0.0000"
"3.150","0.1115","12","0.0000","0.0000","55.2638","42.4475","0.0000","609.6328","0.2056","0.2420","6.2137","42.83809148","-78.68767207","0.0000","0.0000","126.3987","-0.0405","-0.1137","-0.9658","0.4119","-1.7500","-2.8721","77.1406","4.0320","1942.7200","8.7582","5.8292","91.6250","0.0000"
"3.200","0.1228","12","0.0000","0.0000","46.6303","9.4060","0.0000","609.1489","0.2028","0.1910","6.2137","42.83809210","-78.68767230","0.0000","0.0000","126.5562","-0.0467","-0.1085","-0.9712","3.7734","3.8535","3.0371","77.1406","4.0320","1838.3199","8.8109","4.9747","91.6250","0.0000"
"3.250","0.1312","12","0.0000","0.0000","29.7062","74.1196","0.0000","608.6989","0.2000","0.1520","6.2137","42.83809279","-78.68767235","0.0000","0.0000","126.4719","-0.0426","-0.1131","-0.9668","3.4111","3.1836","5.1914","77.1406","4.0302","1859.4000","8.6914","6.0614","91.6250","0.0000"
"3.300","0.0838","12","0.0000","0.0000","33.2545","24.3725","0.0000","608.3321","0.1972","0.1675","6.2137","42.83809338","-78.68767251","0.0000","0.0000","126.2919","-0.0402","-0.1161","-0.9653","2.6758","2.3691","3.6309","77.1406","4.0282","1790.6801","8.8625","6.3897","91.5850","0.0000"
"3.350","0.1766","12","0.0000","0.0000","27.7088","-157.5326","0.0000","608.0312","0.1948","0.2140","6.2137","42.83809369","-78.68767286","0.0000","0.0000","126.3987","-0.0436","-0.1164","-0.9678","1.2549","-1.0842","-1.8643","77.1406","4.0289","1742.1200","8.5383","5.2372","91.5200","0.0000"
"3.400","0.0820","12","0.0000","0.0000","43.1081","53.8113","0.0000","607.5918","0.1923","0.2135","6.2137","42.83809419","-78.68767330","0.0000","0.0000","126.5562","-0.0412","-0.1173","-0.9653","0.8379","-3.6211","-3.4805","77.1406","4.0299","1748.3600","8.7223","6.6246","91.5829","0.0000"
"3.450","0.1258","12","0.0000","0.0000","45.8804","-131.4309","0.0000","607.2597","0.1901","0.2280","6.2137","42.83809471","-78.68767369","0.0000","0.0000","126.4887","-0.0411","-0.1175","-0.9651","0.8104","-4.1885","-3.8887","77.1406","4.0291","1686.5601","8.7145","6.0614","91.6250","0.0000"
"3.500","0.1101","12","0.0000","0.0000","45.4175","-133.6150","0.0000","606.8490","0.1877","0.2165","6.2137","42.83809532","-78.68767398","0.0000","0.0000","126.3312","-0.0421","-0.1152","-0.9639","-0.1381","-3.7461","-2.1797","77.1406","4.0281","1854.0000","8.6094","4.4498","91.6038","0.0000"
"3.550","0.1020","12","0.0000","0.0000","48.2875","66.4572","0.0000","606.5198","0.1857","0.1640","6.2137","42.83809569","-78.68767421","0.0000","0.0000","126.4156","-0.0419","-0.1147","-0.9644","0.2568","3.5459","2.2720","77.1406","4.0280","1844.0800","8.5000","5.8141","91.5625","0.0000"
"3.600","0.1298","12","0.0000","0.0000","45.0089","72.4738","0.0000","606.0799","0.1836","0.1610","6.2137","42.83809611","-78.68767421","0.0000","0.0000","126.6125","-0.0401","-0.1173","-0.9644","0.7593","5.5977","4.1836","77.1406","4.0280","1724.8000","8.7148","6.0766","91.5837","0.0000"
"3.650","0.1088","12","0.0000","0.0000","54.6489","76.8095","0.0000","605.5776","0.1819","0.1670","6.2137","42.83809669","-78.68767429","0.0000","0.0000","126.6125","-0.0415","-0.1194","-0.9668","0.1614","-1.2118","1.5664","77.1406","4.0280","1657.5601","8.7422","5.5352","91.6250","0.0000"
"3.700","0.0531","12","0.0000","0.0000","67.6063","-99.3668","0.0000","604.8384","0.1799","0.2100","6.2137","42.83809748","-78.68767419","0.0000","0.0000","126.6800","-0.0418","-0.1199","-0.9648","-0.3962","0.2118","1.1943","77.1406","4.0280","1567.5385","8.7156","6.0943","91.6038","0.0000"
"3.750","0.0625","13","0.0000","0.0000","55.3681","96.2398","0.0000","604.1951","0.1780","0.1860","6.2137","42.83809778","-78.68767395","0.0000","0.0000","126.8375","-0.0387","-0.1189","-0.9639","0.1751","0.5381","1.5879","77.1406","4.0280","1511.5555","8.6797","6.8995","91.5625","0.0000"
"3.800","0.0841","13","0.0000","0.0000","36.7231","-63.8982","0.0000","603.8522","0.1761","0.1565","6.2137","42.83809797","-78.68767341","0.0000","0.0000","126.8037","-0.0388","-0.1179","-0.9658","0.1284","-2.2871","-0.0425","77.1406","4.0280","1450.4445","8.6738","6.0766","91.5625","0.0000"
"3.850","0.0706","13","0.0000","0.0000","43.3448","-156.3341","0.0000","603.7617","0.1743","0.2050","6.2137","42.83809774","-78.68767271","0.0000","0.0000","126.7250","-0.0409","-0.1180","-0.9670","0.5863","-1.9766","-0.0054","77.1406","4.0280","1353.9200","8.7414","5.8141","91.5625","0.0000"
"3.900","0.1280","14","0.0000","0.0000","21.8885","112.9140","0.0000","603.9479","0.1716","0.1830","6.2137","42.83809719","-78.68767219","0.0000","0.0000","126.7587","-0.0407","-0.1173","-0.9668","1.4756","-0.3264","0.0952","77.1406","4.0280","1457.5200","8.5906","5.7963","91.5837","0.0000"
"3.950","0.0224","14","0.0000","0.0000","30.8929","-59.0657","0.0000","603.9837","0.1688","0.1840","6.2137","42.83809679","-78.68767192","0.0000","0.0000","126.8375","-0.0392","-0.1175","-0.9661","1.0664","0.7920","0.2397","77.1406","4.0289","1388.0800","8.4781","5.2701","91.6250","0.0000"
"4.000","0.0603","14","0.0000","0.0000","-6.8040","113.7689","0.0000","604.4937","0.1662","0.1405","6.2137","42.83809599","-78.68767204","0.0000","0.0000","126.8375","-0.0402","-0.1161","-0.9678","-0.1941","-1.3916","0.0330","77.1406","4.0299","1284.2000","8.5480","6.3555","91.6250","0.0000"
"4.050","0.0981","15","0.0000","0.0000","-11.5028","83.7861","0.0000","605.5612","0.1633","0.1480","6.2137","42.83809461","-78.68767238","0.0000","0.0000","126.8375","-0.0431","-0.1176","-0.9670","-1.4346","-4.1875","-0.3362","77.1330","4.0291","1381.7600","8.6258","6.0766","91.6250","0.0000"
"4.100","0.0396","15","0.0000","0.0000","-6.3941","-35.3673","0.0000","606.4449","0.1608","0.1585","6.2137","42.83809344","-78.68767275","0.0000","0.0000","126.8375","-0.0436","-0.1187","-0.9663","-1.1279","-1.6455","-0.1821","77.1246","4.0281","1378.3199","8.5641","5.5352","91.6250","0.0000"
"4.150","0.0358","15","0.0000","0.0000","-22.0969","22.6471","0.0000","607.0992","0.1583","0.1420","6.2137","42.83809260","-78.68767295","0.0000","0.0000","126.8375","-0.0426","-0.1166","-0.9675","0.5779","-0.8015","-2.2598","77.1162","4.0280","1314.6400","8.5180","5.2549","91.5825","0.0000"
"4.200","0.0963","15","0.0000","0.0000","-38.8413","72.0753","0.0000","607.5595","0.1559","0.1690","6.2137","42.83809196","-78.68767301","0.0000","0.0000","126.8544","-0.0405","-0.1137","-0.9678","1.2051","-1.8857","-2.8906","77.1077","4.0280","1214.0800","8.2879","5.2701","91.5425","0.0000"
